,Time,Open,High,Low,Close,Volume,label
892,733783,1.44811,1.45539,1.44693,1.44891,80191.0,0
893,733784,1.44874,1.45479,1.44507,1.4468,79343.0,0
894,733785,1.44656,1.45797,1.4455,1.45314,80586.0,0
895,733786,1.45275,1.45546,1.4445,1.44728,80124.0,0
896,733787,1.44719,1.44777,1.43347,1.43849,74643.0,0
897,733789,1.4353,1.43742,1.43332,1.43425,6327.0,0
898,733790,1.43437,1.44118,1.43325,1.44002,279384.302506308,0
899,733791,1.43989,1.44124,1.42498,1.42858,79141.0,0
900,733792,1.42859,1.42867,1.4078,1.41176,80083.0,0
901,733793,1.41154,1.41422,1.40247,1.41051,78872.0,1
902,733794,1.4106,1.41805,1.40875,1.41361,74624.0,0
903,733796,1.41557,1.41705,1.41396,1.41462,4553.0,0
904,733797,1.41488,1.41939,1.41248,1.41628,79709.0,0
905,733798,1.41636,1.4178,1.40397,1.40696,79234.0,0
906,733799,1.40681,1.40957,1.39903,1.40036,79682.0,0
907,733800,1.40026,1.40516,1.39172,1.3931,79567.0,0
908,733801,1.39291,1.39861,1.38589,1.38605,72991.0,1
909,733803,1.38608,1.38873,1.38518,1.38698,5583.0,1
910,733804,1.38711,1.39366,1.38501,1.3924,80205.0,0
911,733805,1.39239,1.39759,1.3883,1.39613,79933.0,0
912,733806,1.39631,1.40247,1.38773,1.38798,80188.0,0
913,733807,1.38781,1.38964,1.36919,1.3703,79924.0,0
914,733808,1.37053,1.37412,1.35816,1.36763,74293.0,1
915,733810,1.36553,1.36661,1.36282,1.36563,6283.0,1
916,733811,1.36569,1.37128,1.36195,1.36512,79898.0,1
917,733812,1.36497,1.38385,1.36456,1.37913,78942.0,0
918,733813,1.37897,1.38112,1.36747,1.37672,80692.0,0
919,733814,1.37664,1.37999,1.3642860886781047,1.3661,79965.0,0
920,733815,1.36608,1.36873,1.3598880974289997,1.36305,279384.3023494732,1
921,733817,1.3624,1.36294,1.36032,1.36204,4587.0,0
922,733818,1.36214,1.36323,1.35767,1.36048,79896.0,0
923,733819,1.36053,1.37778,1.3601,1.37664,80757.0,0
924,733820,1.37661,1.37892,1.35618,1.35734,80384.0,0
925,733821,1.35736,1.36529,1.34431,1.34903,81197.0,0
926,733822,1.34883,1.36082,1.34525,1.36082,75091.0,0
927,733824,1.3633,1.36451,1.35993,1.36274,5735.0,0
928,733825,1.36288,1.36534,1.35723,1.36024,80005.0,0
929,733826,1.36001,1.36917,1.3495,1.35134,80446.0,0
930,733827,1.35158,1.36253,1.35113,1.35124,80271.0,0
931,733828,1.35123,1.35696,1.34484,1.35468,81379.0,0
932,733829,1.35446,1.36825,1.35433,1.3628,74021.0,0
933,733831,1.36207,1.36482,1.36134,1.36326,6323.0,1
934,733832,1.36322,1.36538,1.34589,1.35333,80541.0,0
935,733833,1.35327,1.36507,1.34345,1.36203,80041.0,0
936,733834,1.36192,1.37356,1.35898,1.36914,80450.0,0
937,733835,1.369,1.37108,1.35504,1.35807,80182.0,0
938,733836,1.35802,1.36297,1.35288,1.36222,73779.0,0
939,733838,1.36316,1.3664,1.36232,1.3656,4623.0,0
940,733839,1.36534,1.3686661706864307,1.36038,1.36229,79503.0,1
941,733840,1.36212,1.36348,1.35337,1.35948,79293.0,1
942,733841,1.35941,1.36795,1.35416,1.36298,80070.0,0
943,733842,1.36279,1.36881,1.36175,1.36805,79912.0,0
944,733843,1.36809,1.37981,1.36671,1.37653,74385.0,0
945,733845,1.37699,1.37778,1.37476,1.37498,8261.0,0
946,733846,1.3748,1.37604,1.36382,1.3672,79882.0,0
947,733847,1.36703,1.37808,1.36549,1.37651,79969.0,0
948,733848,1.37634,1.38171,1.37092,1.37231,79677.0,0
949,733849,1.37231,1.37282,1.35826,1.36169,79940.0,0
950,733850,1.36148,1.36269,1.34997,1.35287,72288.0,0
951,733852,1.3534,1.35387,1.35058,1.35114,8961.0,0
952,733853,1.3511,1.35679,1.34606,1.35453,13257.833333333334,0
953,733854,1.35457,1.35624,1.34584,1.347,80445.0,0
954,733855,1.34727,1.34727,1.33017,1.3335,79483.0,0
955,733856,1.33332,1.33881,1.32658,1.33078,79672.0,1
956,733857,1.33047,1.34246,1.33022,1.34081,71440.0,1
957,733859,1.34147,1.34903,1.34147,1.34362,8590.0,1
958,733860,1.34359,1.35051,1.34149,1.34736,80370.0,1
959,733861,1.34712,1.35348,1.33931,1.34158,79268.0,0
960,733862,1.34157,1.356,1.33819,1.35283,79135.0,0
961,733863,1.35289,1.35904,1.34575,1.35677,79408.0,0
962,733864,1.35685,1.35822,1.34713,1.35012,71078.0,0
963,733866,1.3497,1.35312,1.3479,1.3525,8399.0,0
964,733867,1.35217,1.3538,1.34403,1.34415,79426.0,0
965,733868,1.34427,1.34479,1.33536,1.3374,79408.0,1
966,733869,1.33747,1.34018,1.33201,1.33295,80076.0,1
967,733870,1.33349,1.33815,1.32786,1.33602,79781.0,1
968,733871,1.33584,1.34989,1.33363,1.34965,71298.0,1
969,733873,1.3529,1.36742,1.3529,1.36327,7783.0,1
970,733874,1.36321,1.36905,1.35637,1.3572,79831.0,0
971,733875,1.35709,1.36442,1.35437,1.36402,79771.0,0
972,733876,1.36392,1.369300657604713,1.35929,1.36482,79771.0,0
973,733877,1.36513,1.36575,1.35169,1.35391,79648.0,0
974,733878,1.35399,1.35629,1.34703,1.35013,70920.0,0
975,733880,1.3497,1.3497,1.34633,1.34681,7898.0,0
976,733881,1.34657,1.34987,1.34124,1.34922,79977.0,0
977,733882,1.34923,1.35222,1.34021,1.34131,80362.0,0
978,733883,1.34131,1.34495,1.33561,1.33865,79584.0,0
979,733884,1.33881,1.34209,1.32014,1.32275,79104.0,1
980,733885,1.32281,1.33995,1.3202,1.33818,70095.0,0
981,733887,1.33773,1.33957,1.33313,1.33878,7874.0,0
982,733888,1.3387,1.34131,1.32892,1.3375,80151.0,0
983,733889,1.33749,1.33873,1.31419,1.31676,79217.0,0
984,733890,1.31689,1.32654,1.31117,1.31894,79785.0,0
985,733891,1.31918,1.3261201526370276,1.31819,1.32342,80529.0,0
986,733892,1.32333,1.33418,1.320199204489898,1.32936,71353.0,0
987,733894,1.32974,1.33586,1.32539,1.32569,8908.0,0
988,733895,1.32614,1.32709,1.31498,1.3206,79861.0,0
989,733896,1.32052,1.3213,1.29505,1.29506,79871.0,0
990,733897,1.29455,1.29952,1.27847,1.28365,80852.0,0
991,733898,1.28335,1.28539,1.25187,1.2612,80791.0,1
992,733899,1.26129,1.27974,1.26053,1.27476,71910.0,0
993,733901,1.27799,1.29481,1.27799,1.28453,8959.0,0
994,733902,1.28448,1.30918,1.27206,1.27664,80080.0,0
995,733903,1.27704,1.27996,1.26141,1.26272,79697.0,0
996,733904,1.26262,1.27395,1.26032,1.26327,80633.0,0
997,733905,1.26315,1.26315,1.25135,1.25239,79796.0,0
998,733906,1.25217,1.25756,1.23522,1.23583,71084.0,0
999,733908,1.23537,1.239231078223452,1.23314,1.23451,8472.0,1
1000,733909,1.23443,1.24134,1.22373,1.2341,80177.0,1
1001,733910,1.23402,1.24436,1.21429,1.21624,80322.0,0
1002,733911,1.21636,1.24304,1.21485,1.23525,80082.0,0
1003,733912,1.23521,1.25969,1.22951,1.2521,79952.0,0
1004,733913,1.2525,1.26704,1.24689,1.25688,71429.0,0
1005,733915,1.25667,1.25667,1.24994,1.2502,7837.0,0
1006,733916,1.25021,1.25243,1.22883,1.23012,80339.0,0
1007,733917,1.22976,1.2387,1.21747,1.23111,80198.0,0
1008,733918,1.23107,1.23433,1.21498,1.21965,80545.0,0
1009,733919,1.21959,1.23936,1.21813,1.23195,80174.0,0
1010,733920,1.23181,1.24518,1.22614,1.22697,72061.0,0
1011,733922,1.22748,1.23131,1.22568,1.22947,7928.0,0
1012,733923,1.22977,1.23335,1.22447,1.22562,79774.0,0
1013,733924,1.22562,1.23521,1.2108,1.22517,80638.0,0
1014,733925,1.22516,1.22803,1.21741,1.22766,81009.0,0
1015,733926,1.22757,1.23263,1.21492,1.21689,79509.0,0
1016,733927,1.21672,1.22146,1.19536,1.19637,71910.0,0
1017,733929,1.19602,1.19649,1.18826,1.19069,8180.0,1
1018,733930,1.19074,1.19908,1.18746,1.19392,80514.0,1
1019,733931,1.19413,1.20093,1.18989,1.19352,80659.0,0
1020,733932,1.19373,1.1992779934176339,1.19198,1.1959,79368.0,1
1021,733933,1.19561,1.21439,1.19543,1.21155,79856.0,1
1022,733934,1.21152,1.21526,1.2044,1.21095,71873.0,1
1023,733936,1.21157,1.22059,1.2112,1.21732,9036.0,1
1024,733937,1.21732,1.22997,1.21596,1.2225,79926.0,1
1025,733938,1.22254,1.23494,1.21628,1.23101,81516.0,0
1026,733939,1.2311,1.23517,1.22518,1.2278,80645.0,1
1027,733940,1.22742,1.24141,1.22393,1.23785,79612.0,0
1028,733941,1.23802,1.24153,1.23504,1.23882,71765.0,0
1029,733943,1.23952,1.2466,1.2360728073180633,1.24224,8703.0,0
1030,733944,1.24215,1.24659,1.23008,1.23203,79853.0,0
1031,733945,1.23217,1.235,1.22449,1.22462,80611.0,1
1032,733946,1.22487,1.23438,1.22074,1.23295,81048.0,0
1033,733947,1.23295,1.23872,1.226005279916362,1.23046,80030.0,0
1034,733948,1.2305,1.23934,1.22504,1.23671,71746.0,0
1035,733950,1.23714,1.23974,1.23659,1.2391,8825.0,0
1036,733951,1.23922,1.23945,1.22631,1.22801,11467.0,1
1037,733952,1.228,1.22887,1.21485,1.21804,79778.0,0
1038,733953,1.21784,1.23032,1.21738,1.22132,80558.0,0
1039,733954,1.22102,1.2538,1.21914,1.25101,81866.0,0
1040,733955,1.25064,1.26106,1.24794,1.25624,71665.0,1
1041,733957,1.25547,1.25647,1.25202,1.25259,7889.0,1
1042,733958,1.25259,1.25568,1.24783,1.24872,80504.0,1
1043,733959,1.24861,1.26617,1.24844,1.25965,79377.0,0
1044,733960,1.25982,1.26676,1.25516,1.26501,80025.0,0
1045,733961,1.26491,1.27107,1.26315,1.2676,80505.0,0
1046,733962,1.26757,1.27213,1.26079,1.26376,71157.0,1
1047,733964,1.26356,1.26465,1.26044,1.26092,8503.0,1
1048,733965,1.26076,1.26164,1.25477,1.26071,79898.0,1
1049,733966,1.26049,1.27373,1.25216,1.2707,80005.0,0
1050,733967,1.27093,1.27778,1.26807,1.27118,79668.0,0
1051,733968,1.27127,1.29546,1.271,1.29116,80159.0,1
1052,733969,1.29094,1.30056,1.28867,1.29283,71429.0,0
1053,733971,1.29231,1.29231,1.28801,1.28891,8418.0,0
1054,733972,1.28896,1.29908,1.28675,1.29384,80190.0,0
1055,733973,1.2938,1.30272,1.28377,1.2886,79798.0,0
1056,733974,1.28861,1.2912,1.27293,1.27463,80472.0,0
1057,733975,1.27456,1.29315,1.2739,1.28931,80223.0,0
1058,733976,1.28931,1.29649,1.2792,1.29075,71889.0,1
1059,733978,1.28977,1.2938,1.28735,1.29081,9210.0,1
1060,733979,1.29092,1.30055,1.28852,1.2978,79877.0,1
1061,733980,1.29782,1.30456,1.29493,1.29732,80434.0,1
1062,733981,1.29709,1.30417,1.29653,1.29834,80597.0,0
1063,733982,1.29824,1.31041,1.29767,1.30482,80907.0,1
1064,733983,1.30512,1.30927,1.29775,1.30533,70572.0,1
1065,733985,1.30533,1.30817,1.30498,1.30737,8765.0,1
1066,733986,1.30725,1.31937,1.30532,1.3169,80820.0,0
1067,733987,1.31697,1.32615,1.3144,1.32188,80197.0,1
1068,733988,1.32189,1.32383,1.31294,1.31575,80186.0,0
1069,733989,1.31582,1.32348,1.31173,1.31782,80045.0,1
1070,733990,1.31781,1.33333,1.31543,1.32753,71170.0,0
1071,733992,1.32851,1.32959,1.32699,1.32815,8923.0,0
1072,733993,1.32819,1.3307,1.31823,1.31902,80246.0,0
1073,733994,1.31895,1.32266,1.30733,1.3107,81267.0,0
1074,733995,1.3107,1.3107,1.2827,1.28722,80333.0,0
1075,733996,1.28705,1.29315,1.27802,1.28319,80520.0,0
1076,733997,1.28315,1.29056,1.27458,1.27495,72088.0,1
1077,733999,1.2755,1.27737,1.27318,1.2751,8009.0,1
1078,734000,1.27501,1.28699,1.27383,1.28184,80441.0,0
1079,734001,1.28199,1.29155,1.28161,1.28552,80386.0,0
1080,734002,1.28547,1.29203,1.27806,1.28051,80070.0,0
1081,734003,1.28031,1.29023,1.27714,1.27995,79828.0,0
1082,734004,1.28014,1.28316,1.26603,1.27075,71633.0,0
1083,734006,1.27026,1.27122,1.26866,1.27015,8062.0,0
1084,734007,1.27014,1.27296,1.2621,1.26377,79506.0,1
1085,734008,1.26379,1.27185,1.25837,1.26514,80749.0,0
1086,734009,1.26512,1.27235,1.26048,1.2661,78769.0,0
1087,734010,1.26621,1.2763,1.26577,1.27025,80383.0,0
1088,734011,1.27036,1.27785,1.2675,1.27595,71507.0,0
1089,734013,1.27575,1.2769,1.27334,1.27411,8256.0,1
1090,734014,1.27412,1.27548,1.26302,1.26461,79748.0,1
1091,734015,1.26469,1.27428,1.2596872099976106,1.26735,79452.0,0
1092,734016,1.26754,1.28542,1.26695,1.28054,79808.0,0
1093,734017,1.28081,1.28475,1.27735,1.28175,79769.0,0
1094,734018,1.28172,1.28971,1.28055,1.28945,71042.0,0
1095,734020,1.28903,1.28957,1.28681,1.28787,8768.0,0
1096,734021,1.2878,1.29176,1.2787,1.28091,79667.0,0
1097,734022,1.28107,1.28173,1.26731,1.26928,79990.0,0
1098,734023,1.26925,1.27628,1.26577,1.27212,80372.0,1
1099,734024,1.27205,1.27657,1.26618,1.26781,79923.0,1
1100,734025,1.26775,1.27463,1.26425,1.26801,70842.0,1
1101,734027,1.26748,1.2793,1.26748,1.27823,8923.0,1
1102,734028,1.2781,1.28917,1.27732,1.28532,80670.0,1
1103,734029,1.28532,1.30345,1.28265,1.3007,79974.0,0
1104,734030,1.30057,1.30369,1.29517,1.29926,79932.0,0
1105,734031,1.29915,1.31149,1.29727,1.30621,79650.0,1
1106,734032,1.30615,1.31587,1.30181,1.30474,72019.0,1
1107,734034,1.3055,1.30654,1.30317,1.30625,8667.0,1
1108,734035,1.30647,1.31203,1.30313,1.30707,81455.0,1
1109,734036,1.30735,1.33107,1.30598,1.33047,80199.0,0
1110,734037,1.33047,1.34387,1.3265,1.34047,80208.0,0
1111,734038,1.34052,1.34124,1.32833,1.33142,80753.0,0
1112,734039,1.33157,1.34944,1.33028,1.34884,71248.0,1
1113,734041,1.34842,1.34947,1.34644,1.3475,56133.0,1
1114,734042,1.34721,1.35061,1.34232,1.34419,80503.0,1
1115,734043,1.34408,1.35755,1.33777,1.35755,80296.0,0
1116,734044,1.35753,1.3652023298391534,1.35642,1.36298,80214.0,0
1117,734045,1.36307,1.36836,1.35594,1.36481,80566.0,1
1118,734046,1.36513,1.37923,1.36276,1.37887,72211.0,1
1119,734048,1.37923,1.38055,1.37501,1.37515,7842.0,1
1120,734049,1.37523,1.37844,1.36412,1.36702,80181.0,1
1121,734050,1.36725,1.38588,1.36343,1.3834,80555.0,0
1122,734051,1.38343,1.39477,1.37977,1.39164,80599.0,0
1123,734052,1.39143,1.40274,1.38536,1.39087,80177.0,0
1124,734053,1.39073,1.39806,1.38332,1.39353,71608.0,1
1125,734055,1.39474,1.40091,1.39474,1.39635,8201.0,1
1126,734056,1.39625,1.39916,1.38537,1.38596,79573.0,1
1127,734057,1.3861,1.39434,1.37727,1.3939,79917.0,1
1128,734058,1.39391,1.40464,1.391,1.40352,79548.0,0
1129,734059,1.40356,1.41218,1.40059,1.40347,79964.0,0
1130,734060,1.40345,1.41561,1.39364,1.39742,71594.0,0
1131,734062,1.398,1.39899,1.39167,1.39285,12233.0,1
1132,734063,1.393,1.39984,1.38278,1.39697,83235.0,0
1133,734064,1.39717,1.39749,1.36961,1.37406,83947.0,0
1134,734065,1.37402,1.39904,1.37321,1.39504,84442.0,0
1135,734066,1.39549,1.4049,1.38703,1.39048,84921.0,0
1136,734067,1.39038,1.39709,1.38566,1.39522,72100.0,0
1137,734069,1.3957,1.40178,1.39309,1.40161,13224.0,0
1138,734070,1.40166,1.40794,1.39056,1.39616,84141.0,0
1139,734071,1.39618,1.39815,1.38216,1.38654,84810.0,0
1140,734072,1.38663,1.38689,1.37324,1.38068,85550.0,0
1141,734073,1.38072,1.39499,1.37892,1.39055,84291.0,0
1142,734074,1.39057,1.39459,1.38038,1.39451,75108.0,1
1143,734076,1.39508,1.3981,1.39267,1.39583,8835.0,1
1144,734077,1.39614,1.4011,1.3862,1.39035,84265.0,1
1145,734078,1.39014,1.40573,1.38788,1.40307,83580.0,0
1146,734079,1.40317,1.41465,1.39885,1.41068,84405.0,0
1147,734080,1.41076,1.42817,1.40996,1.41984,279384.30247152824,0
1148,734081,1.41969,1.42289,1.40207,1.40296,73121.0,0
1149,734083,1.40581,1.40825,1.40405,1.40552,7931.0,0
1150,734084,1.40545,1.4056,1.38628,1.38628,84731.0,0
1151,734085,1.38635,1.39717,1.37342,1.3771,83473.0,0
1152,734086,1.37731,1.38251,1.36691,1.37759,83461.0,0
1153,734087,1.37751,1.38205,1.36027,1.36562,84349.0,0
1154,734088,1.36544,1.37759,1.35714,1.36895,75819.0,0
1155,734090,1.37046,1.37255,1.3675358433148281,1.37078,8355.0,0
1156,734091,1.37088,1.37498,1.35606,1.35844,83449.0,0
1157,734092,1.35844,1.36547,1.34467,1.34789,91675.0,0
1158,734093,1.34791,1.3569,1.3477860384850298,1.35652,79242.0,0
1159,734094,1.3565,1.3667,1.3545,1.3645,81684.0,0
1160,734095,1.3645,1.37311,1.36082,1.36716,68407.0,0
1161,734097,1.37159,1.37564,1.37101,1.37459,5273.0,0
1162,734098,1.37457,1.37859,1.35764,1.35867,65971.0,0
1163,734099,1.35872,1.36058,1.33601,1.3383,94005.0,0
1164,734100,1.33814,1.34209,1.32839,1.33224,88380.0,0
1165,734101,1.33222,1.3387,1.32864,1.33385,79159.0,0
1166,734102,1.33387,1.3347,1.32001,1.32395,68614.0,0
1167,734104,1.32792,1.32872,1.31963,1.32119,7785.0,0
1168,734105,1.3212,1.32999,1.30638,1.31176,150400.0,1
1169,734106,1.31176,1.31497,1.29685,1.29935,236481.0,1
1170,734107,1.29937,1.3178,1.29707,1.31214,208028.0,0
1171,734108,1.31214,1.32468,1.30599,1.32062,205707.0,0
1172,734109,1.32062,1.34376,1.31927,1.34135,163862.0,0
1173,734111,1.33773,1.34218,1.33678,1.3374,12881.0,0
1174,734112,1.3374,1.33861,1.32459,1.32875,169176.0,0
1175,734113,1.32873,1.34,1.32359,1.32641,181619.0,0
1176,734114,1.32639,1.32796,1.31798,1.32615,188104.0,0
1177,734115,1.32618,1.33223,1.31643,1.32298,172900.0,1
1178,734116,1.32298,1.32819,1.31785,1.32218,135209.0,1
1179,734118,1.31937,1.32093,1.31881,1.3189,8243.0,1
1180,734119,1.3189,1.34329,1.31821,1.33751,169255.0,0
1181,734120,1.33754,1.34979,1.33456,1.33531,198247.0,0
1182,734121,1.33531,1.33771,1.3218850544627392,1.32283,203287.0,0
1183,734122,1.32284,1.32655,1.31809,1.32485,171643.0,0
1184,734123,1.32486,1.33581,1.31329,1.31864,158849.0,0
1185,734125,1.31812,1.31849,1.31251,1.3128,11344.0,0
1186,734126,1.31281,1.3175278110129427,1.30943,1.31213,182472.0,0
1187,734127,1.31213,1.32014,1.30732,1.3124,188484.0,0
1188,734128,1.31236,1.31806,1.3078,1.31028,158194.0,0
1189,734129,1.3103,1.31512,1.3055,1.3112,132868.0,1
1190,734130,1.31116,1.31475,1.30976,1.31188,56142.0,0
1191,734132,1.3111,1.31162,1.30716,1.31076,12362.0,1
1192,734133,1.31076,1.32485,1.30936,1.32325,96820.0,1
1193,734134,1.32329,1.3274,1.30827,1.31032,134283.0,0
1194,734135,1.31029,1.32415,1.31026,1.32382,133143.0,0
1195,734136,1.32382,1.33137,1.32235,1.32982,125292.0,1
1196,734137,1.32982,1.34238,1.32883,1.33851,108464.0,0
1197,734139,1.33436,1.33615,1.33166,1.33211,11352.0,0
1198,734140,1.33212,1.33947,1.325,1.33394,158492.0,0
1199,734141,1.33394,1.34298,1.32825,1.32966,203148.0,0
1200,734142,1.32964,1.32978,1.31262,1.31436,191555.0,0
1201,734143,1.31436,1.31633,1.29723,1.30079,279384.3022797975,0
1202,734144,1.30079,1.30209,1.29045,1.2906,164887.0,1
1203,734146,1.28745,1.29055,1.28713,1.29029,8822.0,1
1204,734147,1.29029,1.29658,1.28739,1.29319,153953.0,1
1205,734148,1.2932,1.29957,1.2907,1.29836,185526.0,1
1206,734149,1.29843,1.31428,1.29621,1.31288,186796.0,0
1207,734150,1.31288,1.33829,1.30886,1.33443,184814.0,0
1208,734151,1.33444,1.34521,1.33142,1.33868,164596.0,1
1209,734153,1.33812,1.33847,1.3341482498643435,1.33584,9332.0,1
1210,734154,1.33586,1.33619,1.32441,1.32641,159858.0,1
1211,734155,1.32641,1.34622,1.32582,1.33964,209405.0,0
1212,734156,1.33964,1.35379,1.33959,1.34419,217134.0,0
1213,734157,1.34416,1.35218,1.33958,1.3463,228772.0,1
1214,734158,1.3463,1.36247,1.34529,1.36204,188375.0,1
1215,734160,1.36388,1.36417,1.35906,1.35929,10398.0,1
1216,734161,1.35932,1.36852,1.35407,1.36442,183420.0,0
1217,734162,1.36444,1.37038,1.35742,1.3664,212789.0,0
1218,734163,1.3664,1.37212,1.36449,1.37036,182537.0,0
1219,734164,1.37033,1.37572,1.36385,1.37331,176421.0,0
1220,734165,1.37332,1.37458,1.35831,1.36099,158610.0,1
1221,734167,1.35866,1.36028,1.3571,1.35814,10996.0,1
1222,734168,1.35814,1.37391,1.35699,1.37159,195337.0,0
1223,734169,1.37159,1.38422,1.37004,1.38288,202224.0,0
1224,734170,1.38287,1.38612,1.3770330635987953,1.38063,197773.0,0
1225,734171,1.38063,1.38246,1.3609,1.36189,202375.0,0
1226,734172,1.36189,1.36492,1.35431,1.35798,167745.0,1
1227,734174,1.3559,1.35868,1.3559,1.35765,12111.0,1
1228,734175,1.35765,1.36262,1.35079,1.3581,200520.0,1
1229,734176,1.35813,1.36881,1.3540532655802844,1.36316,217953.0,0
1230,734177,1.36316,1.37428,1.36106,1.37102,175154.0,0
1231,734178,1.37102,1.37195,1.35771,1.36171,279384.3023815822,0
1232,734179,1.36172,1.36195,1.34972,1.35504,142153.0,0
1233,734181,1.3506,1.35297,1.3501,1.35239,12832.0,1
1234,734182,1.35242,1.35582,1.3428,1.34997,169064.0,1
1235,734183,1.34998,1.35504,1.34609,1.35087,191692.0,1
1236,734184,1.35087,1.35879,1.34619,1.35746,207863.0,0
1237,734185,1.35744,1.36268,1.35368,1.36121,199872.0,0
1238,734186,1.36121,1.37144,1.35459,1.36921,187767.0,1
1239,734188,1.36972,1.37147,1.36864,1.36943,11041.0,1
1240,734189,1.36943,1.37085,1.36265,1.36336,128956.0,1
1241,734190,1.36336,1.3703,1.35269,1.36931,233632.0,0
1242,734191,1.36931,1.37863,1.36809,1.37699,205405.0,0
1243,734192,1.37697,1.3823,1.3704,1.38094,220760.0,1
1244,734193,1.38094,1.38377,1.37237,1.37529,165629.0,1
1245,734195,1.37529,1.37623,1.37111,1.37213,12129.0,1
1246,734196,1.3721,1.38544,1.37177,1.38241,184563.0,1
1247,734197,1.38241,1.38538,1.37632,1.37702,191502.0,0
1248,734198,1.37702,1.38897,1.3743,1.38549,182977.0,0
1249,734199,1.38549,1.3971,1.38327,1.39583,180077.0,1
1250,734200,1.39583,1.40064,1.39412,1.39863,140307.0,0
1251,734202,1.39889,1.3998,1.39711,1.39721,9544.0,0
1252,734203,1.39721,1.40356,1.39554,1.39667,190506.0,0
1253,734204,1.39663,1.3988,1.38632,1.38804,179851.0,1
1254,734205,1.38802,1.39411,1.38554,1.39155,185240.0,0
1255,734206,1.39154,1.39239,1.37753,1.3815,200448.0,0
1256,734207,1.3815,1.3914,1.3752,1.39024,166970.0,1
1257,734209,1.39633,1.39722,1.39159,1.3928,28358.0,0
1258,734210,1.3928,1.40028,1.39044,1.39825,174138.0,1
1259,734211,1.39825,1.40127,1.38553,1.3972,248740.0,1
1260,734212,1.3972,1.40007,1.38665,1.38904,239354.0,0
1261,734213,1.38903,1.40519,1.38869,1.4005,227946.0,0
1262,734214,1.4005,1.41834,1.4003,1.41788,175084.0,0
1263,734216,1.41933,1.41958,1.4159,1.41599,18114.0,0
1264,734217,1.416,1.42388,1.41396,1.42156,151434.0,0
1265,734218,1.42156,1.4248,1.41536,1.41621,163576.0,0
1266,734219,1.41623,1.42142,1.40769,1.41042,181162.0,0
1267,734220,1.41046,1.42158,1.40533,1.41752,177631.0,0
1268,734221,1.41751,1.41932,1.40554,1.40869,159756.0,1
1269,734223,1.40353,1.40535,1.40207,1.40475,13743.0,1
1270,734224,1.40478,1.4115,1.40262,1.40851,142918.0,1
1271,734225,1.40852,1.41484,1.40472,1.40961,171520.0,1
1272,734226,1.40961,1.41468,1.40518,1.41367,181632.0,0
1273,734227,1.41369,1.42328,1.41268,1.41649,180889.0,0
1274,734228,1.41649,1.42451,1.40618,1.42331,161801.0,0
1275,734230,1.42276,1.42678,1.42169,1.42428,15306.0,1
1276,734231,1.42427,1.42497,1.41919,1.4208,149656.0,1
1277,734232,1.4208,1.42466,1.41514,1.4246,156674.0,1
1278,734233,1.42458,1.43489,1.42317,1.43154,171203.0,0
1279,734234,1.43156,1.43237,1.42441,1.43111,184539.0,1
1280,734235,1.4311,1.44872,1.43085,1.44801,159297.0,0
1281,734237,1.44702,1.44831,1.4445,1.4449,17244.0,0
1282,734238,1.44489,1.44731,1.4382758492182397,1.44122,155980.0,1
1283,734239,1.44122,1.45185,1.4377,1.44782,212215.0,0
1284,734240,1.44782,1.45195,1.4411,1.44244,179289.0,0
1285,734241,1.44244,1.4514,1.43649,1.44905,198748.0,0
1286,734242,1.44905,1.44998,1.43906,1.44274,156286.0,0
1287,734244,1.44086,1.44195,1.43684,1.43694,16120.0,1
1288,734245,1.43695,1.43875,1.41606,1.42388,193641.0,0
1289,734246,1.42388,1.43727,1.4205,1.4363,189963.0,0
1290,734247,1.43632,1.45735,1.4363,1.45555,215403.0,0
1291,734248,1.45554,1.46482,1.45312,1.45658,176124.0,0
1292,734249,1.45658,1.45878,1.45334,1.45602,47975.0,1
1293,734251,1.45588,1.46053,1.45506,1.45779,16917.0,1
1294,734252,1.4578,1.46268,1.4493,1.4506,121656.0,1
1295,734253,1.4506,1.47101,1.45057,1.46857,190975.0,0
1296,734254,1.46857,1.48344,1.46324,1.48305,198314.0,0
1297,734255,1.48303,1.48788,1.47725,1.4824,188803.0,0
1298,734256,1.48233,1.48776,1.48037,1.48043,115513.0,1
1299,734258,1.4813,1.4863,1.47799,1.48302,24250.0,1
1300,734259,1.48302,1.49015,1.47628,1.48031,157090.0,0
1301,734260,1.48032,1.48888,1.4754,1.48267,201770.0,0
1302,734261,1.48268,1.49398,1.47748,1.48416,227788.0,0
1303,734262,1.48417,1.48978,1.45099,1.45634,250943.0,0
1304,734263,1.45634,1.45873,1.43109,1.43146,254047.0,1
1305,734265,1.43555,1.44059,1.43414,1.43863,21148.0,0
1306,734266,1.43862,1.44408,1.42557,1.43307,260135.0,0
1307,734267,1.43306,1.44186,1.42703,1.43982,273367.0,0
1308,734268,1.43983,1.44227,1.41723,1.42201,267905.0,0
1309,734269,1.42208,1.42755,1.4123,1.42161,298495.0,0
1310,734270,1.42161,1.43383,1.40666,1.41163,269126.0,1
1311,734272,1.4084,1.40919,1.40628,1.40654,22115.0,1
1312,734273,1.40656,1.42442,1.4048,1.41574,271415.0,0
1313,734274,1.41576,1.42758,1.4123,1.42532,277352.0,0
1314,734275,1.42534,1.42862,1.41947,1.4278,226348.0,0
1315,734276,1.4278,1.43365,1.42062,1.42988,246451.0,0
